sample_id,hole_id,dataset_id,project_id,campaign_id,from_m,to_m,length_m,cu_pct,mo_pct,au_gt
PN-C02-012-A0017,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,32.000000000,34.000000000,2.000000000,0.019126587,0.000000000,0.000000000
PN-C02-012-A0018,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,34.000000000,36.000000000,2.000000000,0.020170158,0.000000000,0.000000000
PN-C02-012-A0019,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,36.000000000,38.000000000,2.000000000,0.019914912,0.000000000,0.000000000
PN-C02-012-A0020,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,38.000000000,40.000000000,2.000000000,0.021578026,0.000000000,0.000000000
PN-C02-012-A0021,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,40.000000000,42.000000000,2.000000000,0.020350108,0.000000000,0.000000000
PN-C02-012-A0022,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,42.000000000,44.000000000,2.000000000,0.019932235,0.000000000,0.000000000
PN-C02-012-A0023,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,44.000000000,46.000000000,2.000000000,0.018881381,0.000000000,0.000000000
PN-C02-012-A0024,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,46.000000000,48.000000000,2.000000000,0.020979663,0.000000000,0.000000000
PN-C02-012-A0025,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,48.000000000,50.000000000,2.000000000,0.021402171,0.000000000,0.000000000
PN-C02-012-A0026,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,50.000000000,52.000000000,2.000000000,0.021437526,0.000000000,0.000000000
PN-C02-012-A0027,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,52.000000000,54.000000000,2.000000000,0.023074053,0.000000000,0.000000000
PN-C02-012-A0028,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,54.000000000,56.000000000,2.000000000,0.023421825,0.000000000,0.000000000
PN-C02-012-A0029,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,56.000000000,58.000000000,2.000000000,0.024733195,0.000000000,0.000000000
PN-C02-012-A0030,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,58.000000000,60.000000000,2.000000000,0.021944904,0.000000000,0.000000000
PN-C02-012-A0031,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,60.000000000,62.000000000,2.000000000,0.026988330,0.000000000,0.000000000
PN-C02-012-A0032,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,62.000000000,64.000000000,2.000000000,0.023103085,0.000000000,0.000000000
PN-C02-012-A0033,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,64.000000000,66.000000000,2.000000000,0.024298214,0.000000000,0.000000000
PN-C02-012-A0034,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,66.000000000,68.000000000,2.000000000,0.027230136,0.000000000,0.000000000
PN-C02-012-A0035,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,68.000000000,70.000000000,2.000000000,0.021801294,0.000000000,0.000000000
PN-C02-012-A0036,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,70.000000000,72.000000000,2.000000000,0.026170380,0.000000000,0.000000000
PN-C02-012-A0037,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,72.000000000,74.000000000,2.000000000,0.023670203,0.000000000,0.000000000
PN-C02-012-A0038,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,74.000000000,76.000000000,2.000000000,0.024858585,0.000000000,0.000000000
PN-C02-012-A0039,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,76.000000000,78.000000000,2.000000000,0.024363450,0.000000000,0.000000000
PN-C02-012-A0040,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,78.000000000,80.000000000,2.000000000,0.027364709,0.000000000,0.000000000
PN-C02-012-A0041,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,80.000000000,82.000000000,2.000000000,0.024729305,0.000000000,0.000000000
PN-C02-012-A0042,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,82.000000000,84.000000000,2.000000000,0.024192932,0.000000000,0.000000000
PN-C02-012-A0043,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,84.000000000,86.000000000,2.000000000,0.029191834,0.000000000,0.000000000
PN-C02-012-A0044,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,86.000000000,88.000000000,2.000000000,0.029711087,0.000000000,0.000000000
PN-C02-012-A0045,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,88.000000000,90.000000000,2.000000000,0.025383298,0.000000000,0.000000000
PN-C02-012-A0046,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,90.000000000,92.000000000,2.000000000,0.028080904,0.000000000,0.000000000
PN-C02-012-A0047,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,92.000000000,94.000000000,2.000000000,0.031015936,0.000000000,0.000000000
PN-C02-012-A0048,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,94.000000000,96.000000000,2.000000000,0.026736192,0.000000000,0.000000000
PN-C02-012-A0049,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,96.000000000,98.000000000,2.000000000,0.031353666,0.000000000,0.000000000
PN-C02-012-A0050,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,98.000000000,100.000000000,2.000000000,0.028452691,0.000000000,0.000000000
PN-C02-012-A0051,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,100.000000000,102.000000000,2.000000000,0.032648322,0.000000000,0.000000000
PN-C02-012-A0052,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,102.000000000,104.000000000,2.000000000,0.035009575,0.000000000,0.000000000
PN-C02-012-A0053,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,104.000000000,106.000000000,2.000000000,0.032331493,0.000000000,0.000000000
PN-C02-012-A0054,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,106.000000000,108.000000000,2.000000000,0.030947604,0.000000000,0.000000000
PN-C02-012-A0055,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,108.000000000,110.000000000,2.000000000,0.030736707,0.000000000,0.000000000
PN-C02-012-A0056,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,110.000000000,112.000000000,2.000000000,0.034982200,0.000000000,0.000000000
PN-C02-012-A0057,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,112.000000000,114.000000000,2.000000000,0.029363383,0.000000000,0.000000000
PN-C02-012-A0058,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,114.000000000,116.000000000,2.000000000,0.032653752,0.000000000,0.000000000
PN-C02-012-A0059,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,116.000000000,118.000000000,2.000000000,0.034212412,0.000000000,0.000000000
PN-C02-012-A0060,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,118.000000000,120.000000000,2.000000000,0.039599690,0.000000000,0.000000000
PN-C02-012-A0061,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,120.000000000,122.000000000,2.000000000,0.034170513,0.000000000,0.000000000
PN-C02-012-A0062,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,122.000000000,124.000000000,2.000000000,0.040910358,0.000000000,0.000000000
PN-C02-012-A0063,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,124.000000000,126.000000000,2.000000000,0.041233382,0.000000000,0.000000000
PN-C02-012-A0064,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,126.000000000,128.000000000,2.000000000,0.035619378,0.000000000,0.000000000
PN-C02-012-A0065,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,128.000000000,130.000000000,2.000000000,0.040702733,0.000000000,0.000000000
PN-C02-012-A0066,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,130.000000000,132.000000000,2.000000000,0.040038711,0.000000000,0.000000000
PN-C02-012-A0067,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,132.000000000,134.000000000,2.000000000,0.046941851,0.000000000,0.000000000
PN-C02-012-A0068,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,134.000000000,136.000000000,2.000000000,0.043517469,0.000000000,0.000000000
PN-C02-012-A0069,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,136.000000000,138.000000000,2.000000000,0.040883771,0.000000000,0.000000000
PN-C02-012-A0070,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,138.000000000,140.000000000,2.000000000,0.048788246,0.000000000,0.000000000
PN-C02-012-A0071,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,140.000000000,142.000000000,2.000000000,0.044458815,0.000000000,0.000000000
PN-C02-012-A0072,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,142.000000000,144.000000000,2.000000000,0.046431737,0.000000000,0.000000000
PN-C02-012-A0073,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,144.000000000,146.000000000,2.000000000,0.049137581,0.000000000,0.000000000
PN-C02-012-A0074,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,146.000000000,148.000000000,2.000000000,0.045845272,0.000000000,0.000000000
PN-C02-012-A0075,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,148.000000000,150.000000000,2.000000000,0.046145477,0.000000000,0.000000000
PN-C02-012-A0076,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,150.000000000,152.000000000,2.000000000,0.052819804,0.000000000,0.000000000
PN-C02-012-A0077,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,152.000000000,154.000000000,2.000000000,0.050305844,0.000000000,0.000000000
PN-C02-012-A0078,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,154.000000000,156.000000000,2.000000000,0.054548401,0.000000000,0.000000000
PN-C02-012-A0079,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,156.000000000,158.000000000,2.000000000,0.053312098,0.000000000,0.000000000
PN-C02-012-A0080,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,158.000000000,160.000000000,2.000000000,0.052204716,0.000000000,0.000000000
PN-C02-012-A0081,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,160.000000000,162.000000000,2.000000000,0.057657067,0.000000000,0.000000000
PN-C02-012-A0082,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,162.000000000,164.000000000,2.000000000,0.054937206,0.000000000,0.000000000
PN-C02-012-A0083,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,164.000000000,166.000000000,2.000000000,0.056660148,0.000000000,0.000000000
PN-C02-012-A0084,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,166.000000000,168.000000000,2.000000000,0.060738043,0.000000000,0.000000000
PN-C02-012-A0085,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,168.000000000,170.000000000,2.000000000,0.064201653,0.000000000,0.000000000
PN-C02-012-A0086,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,170.000000000,172.000000000,2.000000000,0.066936376,0.000000000,0.000000000
PN-C02-012-A0087,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,172.000000000,174.000000000,2.000000000,0.063825791,0.000000000,0.000000000
PN-C02-012-A0088,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,174.000000000,176.000000000,2.000000000,0.065536065,0.000000000,0.000000000
PN-C02-012-A0089,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,176.000000000,178.000000000,2.000000000,0.064547087,0.000000000,0.000000000
PN-C02-012-A0090,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,178.000000000,180.000000000,2.000000000,0.065169034,0.000000000,0.000000000
PN-C02-012-A0091,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,180.000000000,182.000000000,2.000000000,0.066277521,0.000000000,0.000000000
PN-C02-012-A0092,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,182.000000000,184.000000000,2.000000000,0.074689737,0.000000000,0.000000000
PN-C02-012-A0093,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,184.000000000,186.000000000,2.000000000,0.071916102,0.000000000,0.000000000
PN-C02-012-A0094,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,186.000000000,188.000000000,2.000000000,0.076280899,0.000000000,0.000000000
PN-C02-012-A0095,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,188.000000000,190.000000000,2.000000000,0.068499354,0.000000000,0.000000000
PN-C02-012-A0096,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,190.000000000,192.000000000,2.000000000,0.082352148,0.000000000,0.000000000
PN-C02-012-A0097,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,192.000000000,194.000000000,2.000000000,0.075836249,0.000000000,0.000000000
PN-C02-012-A0098,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,194.000000000,196.000000000,2.000000000,0.082164661,0.000000000,0.000000000
PN-C02-012-A0099,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,196.000000000,198.000000000,2.000000000,0.080367230,0.000000000,0.000000000
PN-C02-012-A0100,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,198.000000000,200.000000000,2.000000000,0.081581564,0.000000000,0.000000000
PN-C02-012-A0101,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,200.000000000,202.000000000,2.000000000,0.087063850,0.000000000,0.000000000
PN-C02-012-A0102,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,202.000000000,204.000000000,2.000000000,0.080993362,0.000000000,0.000000000
PN-C02-012-A0103,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,204.000000000,206.000000000,2.000000000,0.088070551,0.000000000,0.000000000
PN-C02-012-A0104,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,206.000000000,208.000000000,2.000000000,0.093964436,0.000000000,0.000000000
PN-C02-012-A0105,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,208.000000000,210.000000000,2.000000000,0.094002799,0.000000000,0.000000000
PN-C02-012-A0106,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,210.000000000,212.000000000,2.000000000,0.086811337,0.000000000,0.000000000
PN-C02-012-A0107,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,212.000000000,214.000000000,2.000000000,0.099931384,0.000000000,0.000000000
PN-C02-012-A0108,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,214.000000000,216.000000000,2.000000000,0.095964644,0.000000000,0.000000000
PN-C02-012-A0109,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,216.000000000,218.000000000,2.000000000,0.100271911,0.000000000,0.000000000
PN-C02-012-A0110,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,218.000000000,220.000000000,2.000000000,0.100671759,0.000000000,0.000000000
PN-C02-012-A0111,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,220.000000000,222.000000000,2.000000000,0.103728613,0.000000000,0.000000000
PN-C02-012-A0112,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,222.000000000,224.000000000,2.000000000,0.103475116,0.000000000,0.000000000
PN-C02-012-A0113,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,224.000000000,226.000000000,2.000000000,0.107627753,0.000000000,0.000000000
PN-C02-012-A0114,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,226.000000000,228.000000000,2.000000000,0.105234953,0.000000000,0.000000000
PN-C02-012-A0115,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,228.000000000,230.000000000,2.000000000,0.112896626,0.000000000,0.000000000
PN-C02-012-A0116,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,230.000000000,232.000000000,2.000000000,0.108158372,0.000000000,0.000000000
PN-C02-012-A0117,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,232.000000000,234.000000000,2.000000000,0.118483793,0.000000000,0.000000000
PN-C02-012-A0118,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,234.000000000,236.000000000,2.000000000,0.118192143,0.000000000,0.000000000
PN-C02-012-A0119,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,236.000000000,238.000000000,2.000000000,0.124005634,0.000000000,0.000000000
PN-C02-012-A0120,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,238.000000000,240.000000000,2.000000000,0.118939357,0.000000000,0.000000000
PN-C02-012-A0121,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,240.000000000,242.000000000,2.000000000,0.129852881,0.000000000,0.000000000
PN-C02-012-A0122,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,242.000000000,244.000000000,2.000000000,0.125791102,0.000000000,0.000000000
PN-C02-012-A0123,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,244.000000000,246.000000000,2.000000000,0.132000036,0.000000000,0.000000000
PN-C02-012-A0124,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,246.000000000,248.000000000,2.000000000,0.126406266,0.000000000,0.000000000
PN-C02-012-A0125,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,248.000000000,250.000000000,2.000000000,0.130727596,0.000000000,0.000000000
PN-C02-012-A0126,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,250.000000000,252.000000000,2.000000000,0.145470342,0.000000000,0.000000000
PN-C02-012-A0127,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,252.000000000,254.000000000,2.000000000,0.125916730,0.000000000,0.000000000
PN-C02-012-A0128,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,254.000000000,256.000000000,2.000000000,0.142563863,0.000000000,0.000000000
PN-C02-012-A0129,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,256.000000000,258.000000000,2.000000000,0.137188385,0.000000000,0.000000000
PN-C02-012-A0130,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,258.000000000,260.000000000,2.000000000,0.152895663,0.000000000,0.000000000
PN-C02-012-A0131,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,260.000000000,262.000000000,2.000000000,0.149180732,0.000000000,0.000000000
PN-C02-012-A0132,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,262.000000000,264.000000000,2.000000000,0.153625783,0.000000000,0.000000000
PN-C02-012-A0133,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,264.000000000,266.000000000,2.000000000,0.149735263,0.000000000,0.000000000
PN-C02-012-A0134,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,266.000000000,268.000000000,2.000000000,0.138459464,0.000000000,0.000000000
PN-C02-012-A0135,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,268.000000000,270.000000000,2.000000000,0.155249594,0.000000000,0.000000000
PN-C02-012-A0136,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,270.000000000,272.000000000,2.000000000,0.155564265,0.000000000,0.000000000
PN-C02-012-A0137,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,272.000000000,274.000000000,2.000000000,0.161220419,0.000000000,0.000000000
PN-C02-012-A0138,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,274.000000000,276.000000000,2.000000000,0.171444212,0.000000000,0.000000000
PN-C02-012-A0139,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,276.000000000,278.000000000,2.000000000,0.167421905,0.000000000,0.000000000
PN-C02-012-A0140,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,278.000000000,280.000000000,2.000000000,0.169787340,0.000000000,0.000000000
PN-C02-012-A0141,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,280.000000000,282.000000000,2.000000000,0.165500794,0.000000000,0.000000000
PN-C02-012-A0142,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,282.000000000,284.000000000,2.000000000,0.169032390,0.000000000,0.000000000
PN-C02-012-A0143,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,284.000000000,286.000000000,2.000000000,0.173147229,0.000000000,0.000000000
PN-C02-012-A0144,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,286.000000000,288.000000000,2.000000000,0.169990751,0.000000000,0.000000000
PN-C02-012-A0145,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,288.000000000,290.000000000,2.000000000,0.189591441,0.000000000,0.000000000
PN-C02-012-A0146,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,290.000000000,292.000000000,2.000000000,0.177042649,0.000000000,0.000000000
PN-C02-012-A0147,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,292.000000000,294.000000000,2.000000000,0.187425581,0.000000000,0.000000000
PN-C02-012-A0148,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,294.000000000,296.000000000,2.000000000,0.202643447,0.000000000,0.000000000
PN-C02-012-A0149,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,296.000000000,298.000000000,2.000000000,0.186104922,0.000000000,0.000000000
PN-C02-012-A0150,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,298.000000000,300.000000000,2.000000000,0.191085863,0.000000000,0.000000000
PN-C02-012-A0151,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,300.000000000,302.000000000,2.000000000,0.183106265,0.000000000,0.000000000
PN-C02-012-A0152,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,302.000000000,304.000000000,2.000000000,0.186873348,0.000000000,0.000000000
PN-C02-012-A0153,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,304.000000000,306.000000000,2.000000000,0.203243225,0.000000000,0.000000000
PN-C02-012-A0154,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,306.000000000,308.000000000,2.000000000,0.197941070,0.000000000,0.000000000
PN-C02-012-A0155,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,308.000000000,310.000000000,2.000000000,0.198798346,0.000000000,0.000000000
PN-C02-012-A0156,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,310.000000000,312.000000000,2.000000000,0.198406590,0.000000000,0.000000000
PN-C02-012-A0157,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,312.000000000,314.000000000,2.000000000,0.219892816,0.000000000,0.000000000
PN-C02-012-A0158,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,314.000000000,316.000000000,2.000000000,0.210208338,0.000000000,0.000000000
PN-C02-012-A0159,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,316.000000000,318.000000000,2.000000000,0.205613736,0.000000000,0.000000000
PN-C02-012-A0160,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,318.000000000,320.000000000,2.000000000,0.201225827,0.000000000,0.000000000
PN-C02-012-A0161,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,320.000000000,322.000000000,2.000000000,0.214761656,0.000000000,0.000000000
PN-C02-012-A0162,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,322.000000000,324.000000000,2.000000000,0.219183157,0.000000000,0.000000000
PN-C02-012-A0163,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,324.000000000,326.000000000,2.000000000,0.216076478,0.000000000,0.000000000
PN-C02-012-A0164,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,326.000000000,328.000000000,2.000000000,0.214720784,0.000000000,0.000000000
PN-C02-012-A0165,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,328.000000000,330.000000000,2.000000000,0.202212130,0.000000000,0.000000000
PN-C02-012-A0166,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,330.000000000,332.000000000,2.000000000,0.205372434,0.000000000,0.000000000
PN-C02-012-A0167,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,332.000000000,334.000000000,2.000000000,0.225308328,0.000000000,0.000000000
PN-C02-012-A0168,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,334.000000000,336.000000000,2.000000000,0.216260980,0.000000000,0.000000000
PN-C02-012-A0169,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,336.000000000,338.000000000,2.000000000,0.228968455,0.000000000,0.000000000
PN-C02-012-A0170,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,338.000000000,340.000000000,2.000000000,0.224317270,0.000000000,0.000000000
PN-C02-012-A0171,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,340.000000000,342.000000000,2.000000000,0.205335992,0.000000000,0.000000000
PN-C02-012-A0172,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,342.000000000,344.000000000,2.000000000,0.216978043,0.000000000,0.000000000
PN-C02-012-A0173,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,344.000000000,346.000000000,2.000000000,0.220283685,0.000000000,0.000000000
PN-C02-012-A0174,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,346.000000000,348.000000000,2.000000000,0.236188068,0.000000000,0.000000000
PN-C02-012-A0175,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,348.000000000,350.000000000,2.000000000,0.227569314,0.000000000,0.000000000
PN-C02-012-A0176,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,350.000000000,352.000000000,2.000000000,0.205279140,0.000000000,0.000000000
PN-C02-012-A0177,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,352.000000000,354.000000000,2.000000000,0.224405715,0.000000000,0.000000000
PN-C02-012-A0178,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,354.000000000,356.000000000,2.000000000,0.238887533,0.000000000,0.000000000
PN-C02-012-A0179,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,356.000000000,358.000000000,2.000000000,0.237052960,0.000000000,0.000000000
PN-C02-012-A0180,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,358.000000000,360.000000000,2.000000000,0.255181005,0.000000000,0.000000000
PN-C02-012-A0181,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,360.000000000,362.000000000,2.000000000,0.248801784,0.000000000,0.000000000
PN-C02-012-A0182,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,362.000000000,364.000000000,2.000000000,0.244123334,0.000000000,0.000000000
PN-C02-012-A0183,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,364.000000000,366.000000000,2.000000000,0.251498191,0.000000000,0.000000000
PN-C02-012-A0184,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,366.000000000,368.000000000,2.000000000,0.254060092,0.000000000,0.000000000
PN-C02-012-A0185,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,368.000000000,370.000000000,2.000000000,0.239781723,0.000000000,0.000000000
PN-C02-012-A0186,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,370.000000000,372.000000000,2.000000000,0.234133105,0.000000000,0.000000000
PN-C02-012-A0187,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,372.000000000,374.000000000,2.000000000,0.251853022,0.000000000,0.000000000
PN-C02-012-A0188,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,374.000000000,376.000000000,2.000000000,0.238485395,0.000000000,0.000000000
PN-C02-012-A0189,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,376.000000000,378.000000000,2.000000000,0.241684048,0.000000000,0.000000000
PN-C02-012-A0190,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,378.000000000,380.000000000,2.000000000,0.246742727,0.000000000,0.000000000
PN-C02-012-A0191,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,380.000000000,382.000000000,2.000000000,0.242856353,0.000000000,0.000000000
PN-C02-012-A0192,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,382.000000000,384.000000000,2.000000000,0.229721261,0.000000000,0.000000000
PN-C02-012-A0193,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,384.000000000,386.000000000,2.000000000,0.255901635,0.000000000,0.000000000
PN-C02-012-A0194,PN-C02-012,DS02,pampa_norte,CAMPAIGN_02,386.000000000,388.000000000,2.000000000,0.255543905,0.000000000,0.000000000
